RC,Tag #,Manufacturer,Model,Model Number,Description,Responsibility,Status,Department,EQ Class,Serial Number,Date Acquired,Date Disabled,Warranty Date,Location,Risk Name,Risk Level,Alarm,Facility Tag Number,Misc Note,Billing Code,MTBF,Device MTBF,Purchase Cost,Manufacture Date,AEM Eligible,Proc(Freq)(NDue),Site Number,Manufacturer REC FREQ,Alias,TeleTracking Field Number,IP Address 1,IP Address 2,Freq,MAC,Port,Functional ID
0,544067,Manufacturer_5,Model_32,31,Description_96989,Responsiblity_14,Running,Department_15,EQ_Class_19,220709,5/7/2019,5/12/2019,5/7/2019,Location_158,Risk_Name_26,1,None,312,None,99037,63,558,1007215,4/11/2019,True,1,21,1,None,796476,207.239.135.201,42.34.18.149,1,97:d9:2a:2c:21:00,1358,710
0,282862,Manufacturer_31,Model_1,20,Description_334084,Responsiblity_31,Running,Department_28,EQ_Class_6,80426009,5/11/2019,5/16/2019,5/21/2019,Location_250,Risk_Name_17,1,None,367,None,366480,938,475,997232,4/16/2019,True,1,22,1,None,917883,216.55.70.168,230.23.93.179,1,32:40:33:4b:c4:a8,1497,167
0,716866,Manufacturer_27,Model_7,9,Description_27336,Responsiblity_2,Running,Department_30,EQ_Class_26,98273771,5/30/2019,5/25/2019,5/21/2019,Location_906,Risk_Name_25,1,None,707,None,958106,482,891,36305,4/21/2019,True,1,21,1,None,312008,254.12.66.119,147.12.91.155,1,c2:18:1a:5b:a3:f6,1375,187
0,760913,Manufacturer_14,Model_11,2,Description_843144,Responsiblity_3,Running,Department_17,EQ_Class_14,82277891,5/9/2019,5/11/2019,5/17/2019,Location_763,Risk_Name_5,1,None,108,None,533916,438,303,56294,4/8/2019,True,1,29,1,None,701086,254.154.133.61,17.165.193.222,1,8f:e4:b5:e8:e0:c5,1624,252
0,693203,Manufacturer_32,Model_32,8,Description_573736,Responsiblity_14,Running,Department_24,EQ_Class_30,70921816,5/12/2019,5/6/2019,5/15/2019,Location_420,Risk_Name_10,1,None,481,None,446318,479,78,120255,4/22/2019,True,1,6,1,None,871812,64.173.186.206,160.154.180.117,1,04:79:55:dd:15:21,1026,388
0,585020,Manufacturer_18,Model_13,7,Description_727012,Responsiblity_1,Running,Department_23,EQ_Class_26,76619657,5/17/2019,5/3/2019,5/24/2019,Location_619,Risk_Name_9,1,None,992,None,588865,866,948,891308,4/31/2019,True,1,20,1,None,967003,167.196.253.252,103.154.107.8,1,4d:3e:af:f3:9e:5f,2023,359
0,552269,Manufacturer_26,Model_8,32,Description_800316,Responsiblity_20,Running,Department_14,EQ_Class_29,35495481,5/20/2019,5/17/2019,5/11/2019,Location_872,Risk_Name_26,1,None,678,None,1023030,258,284,964845,4/19/2019,True,1,32,1,None,403231,100.109.34.178,103.237.221.49,1,82:b9:de:97:05:48,1220,266
0,456754,Manufacturer_12,Model_32,1,Description_465092,Responsiblity_28,Running,Department_26,EQ_Class_25,43799202,5/2/2019,5/13/2019,5/28/2019,Location_482,Risk_Name_21,1,None,638,None,520201,236,462,557685,4/27/2019,True,1,24,1,None,83578,227.244.176.18,63.5.242.197,1,bf:fa:06:db:61:71,1167,211
0,845803,Manufacturer_27,Model_26,7,Description_481314,Responsiblity_10,Running,Department_7,EQ_Class_26,99249222,5/27/2019,5/31/2019,5/20/2019,Location_286,Risk_Name_29,1,None,198,None,518557,166,987,37976,4/6/2019,True,1,12,1,None,461178,117.240.108.74,24.199.220.11,1,65:9e:40:3e:ce:b5,1664,2
0,966220,Manufacturer_20,Model_10,9,Description_4355,Responsiblity_4,Running,Department_22,EQ_Class_8,34289832,5/14/2019,5/7/2019,5/28/2019,Location_641,Risk_Name_17,1,None,286,None,948030,657,715,436429,4/24/2019,True,1,16,1,None,821156,120.92.95.206,162.123.222.29,1,98:d4:83:82:28:2b,1257,727
0,812469,Manufacturer_28,Model_28,20,Description_419969,Responsiblity_11,Running,Department_5,EQ_Class_10,82223662,5/28/2019,5/27/2019,5/20/2019,Location_212,Risk_Name_6,1,None,724,None,907000,360,1018,311499,4/19/2019,True,1,8,1,None,406438,1.111.193.202,2.146.38.105,1,15:8a:bf:19:af:b9,1147,535
0,70111,Manufacturer_1,Model_5,28,Description_295433,Responsiblity_21,Running,Department_14,EQ_Class_23,26241010,5/27/2019,5/4/2019,5/13/2019,Location_193,Risk_Name_18,1,None,568,None,287174,375,645,744834,4/24/2019,True,1,21,1,None,26621,28.142.39.38,63.201.148.214,1,80:df:98:48:89:e0,1947,602
0,797482,Manufacturer_24,Model_22,19,Description_527688,Responsiblity_6,Running,Department_10,EQ_Class_21,74167383,5/30/2019,5/21/2019,5/9/2019,Location_412,Risk_Name_11,1,None,694,None,775775,320,853,371170,4/22/2019,True,1,6,1,None,644717,0.75.21.51,44.178.26.143,1,13:a1:f4:9b:55:7d,1186,678
0,52384,Manufacturer_20,Model_8,10,Description_655236,Responsiblity_10,Running,Department_17,EQ_Class_5,3186251,5/23/2019,5/30/2019,5/13/2019,Location_33,Risk_Name_6,1,None,221,None,498551,76,65,594787,4/29/2019,True,1,10,1,None,54517,90.255.147.222,3.115.163.160,1,5c:bf:3b:44:5d:21,2014,312
0,225500,Manufacturer_25,Model_7,22,Description_39950,Responsiblity_13,Running,Department_9,EQ_Class_13,83130120,5/20/2019,5/30/2019,5/27/2019,Location_553,Risk_Name_32,1,None,385,None,1041038,862,112,757776,4/31/2019,True,1,25,1,None,840780,221.169.32.132,25.65.101.150,1,0c:5e:31:1a:04:a8,1157,335
0,136833,Manufacturer_20,Model_19,16,Description_881783,Responsiblity_25,Running,Department_20,EQ_Class_8,2175573,5/19/2019,5/25/2019,5/21/2019,Location_450,Risk_Name_13,1,None,132,None,964628,294,176,567272,4/26/2019,True,1,3,1,None,891186,48.177.75.38,39.207.58.99,1,7a:3d:1b:2b:5b:0f,2026,304
0,783753,Manufacturer_32,Model_13,14,Description_299425,Responsiblity_21,Running,Department_21,EQ_Class_4,44545173,5/9/2019,5/21/2019,5/3/2019,Location_16,Risk_Name_5,1,None,529,None,401770,117,25,154548,4/6/2019,True,1,10,1,None,805046,150.123.180.23,173.204.93.204,1,de:81:22:47:4e:f2,1355,872
0,788029,Manufacturer_19,Model_8,3,Description_991562,Responsiblity_17,Running,Department_21,EQ_Class_18,76191222,5/28/2019,5/26/2019,5/4/2019,Location_108,Risk_Name_19,1,None,183,None,488608,981,131,310765,4/3/2019,True,1,19,1,None,1025606,140.212.209.220,247.161.83.136,1,46:00:2f:50:f6:47,1180,121
0,849628,Manufacturer_5,Model_27,22,Description_14497,Responsiblity_23,Running,Department_10,EQ_Class_28,71952359,5/18/2019,5/23/2019,5/20/2019,Location_247,Risk_Name_13,1,None,784,None,861788,568,349,871516,4/6/2019,True,1,5,1,None,148204,242.234.143.7,38.141.237.15,1,60:2c:37:c7:68:8d,1591,101
0,1015223,Manufacturer_30,Model_22,25,Description_781586,Responsiblity_31,Running,Department_12,EQ_Class_26,11597973,5/3/2019,5/8/2019,5/11/2019,Location_494,Risk_Name_11,1,None,528,None,1035673,464,990,736745,4/24/2019,True,1,17,1,None,94313,190.165.10.140,200.72.162.222,1,fe:e7:30:a8:71:b5,1216,573
0,457463,Manufacturer_24,Model_18,26,Description_590686,Responsiblity_23,Running,Department_30,EQ_Class_24,50746281,5/6/2019,5/14/2019,5/30/2019,Location_201,Risk_Name_5,1,None,75,None,860409,168,765,803920,4/30/2019,True,1,16,1,None,20091,245.45.8.69,14.92.224.110,1,54:71:12:a5:0e:d8,1476,984
0,498301,Manufacturer_4,Model_6,20,Description_90623,Responsiblity_2,Running,Department_28,EQ_Class_24,38783850,5/19/2019,5/21/2019,5/5/2019,Location_169,Risk_Name_6,1,None,696,None,721412,148,576,711173,4/18/2019,True,1,19,1,None,410571,122.48.177.116,98.116.156.44,1,d3:b6:6b:9c:70:cf,1236,735
0,89475,Manufacturer_20,Model_30,10,Description_415303,Responsiblity_27,Running,Department_28,EQ_Class_13,11610957,5/8/2019,5/11/2019,5/1/2019,Location_955,Risk_Name_9,1,None,911,None,250055,757,104,963334,4/5/2019,True,1,25,1,None,672834,171.210.3.72,128.242.182.141,1,41:d3:0c:a1:3c:2b,1245,195
0,90359,Manufacturer_20,Model_7,23,Description_543724,Responsiblity_2,Running,Department_28,EQ_Class_3,46805092,5/5/2019,5/27/2019,5/7/2019,Location_806,Risk_Name_21,1,None,782,None,501525,686,640,140971,4/18/2019,True,1,7,1,None,915025,25.65.101.150,14.92.224.110,1,55:be:dd:57:e7:2e,1699,652
0,499465,Manufacturer_20,Model_21,12,Description_115261,Responsiblity_25,Running,Department_12,EQ_Class_24,26850274,5/15/2019,5/11/2019,5/9/2019,Location_632,Risk_Name_4,1,None,1005,None,550075,37,243,715295,4/13/2019,True,1,11,1,None,267222,48.218.63.50,121.66.216.29,1,06:4b:96:7d:bc:47,1704,597
0,772588,Manufacturer_19,Model_11,2,Description_863834,Responsiblity_18,Running,Department_26,EQ_Class_20,72374537,5/30/2019,5/20/2019,5/26/2019,Location_570,Risk_Name_6,1,None,786,None,858957,112,871,856391,4/22/2019,True,1,18,1,None,924011,99.195.161.218,196.91.218.86,1,b6:42:a9:c2:9a:29,1177,505
0,67340,Manufacturer_31,Model_24,1,Description_770385,Responsiblity_14,Running,Department_26,EQ_Class_9,67362255,5/10/2019,5/28/2019,5/14/2019,Location_355,Risk_Name_3,1,None,620,None,637099,516,146,924324,4/4/2019,True,1,15,1,None,310927,214.173.181.142,16.231.223.66,1,29:14:09:53:48:d4,1342,501
0,539637,Manufacturer_20,Model_23,5,Description_11316,Responsiblity_2,Running,Department_31,EQ_Class_17,86607112,5/25/2019,5/6/2019,5/28/2019,Location_470,Risk_Name_9,1,None,15,None,364897,1001,683,115602,4/10/2019,True,1,11,1,None,232783,205.115.210.82,237.89.204.148,1,a8:01:70:11:1c:fb,1612,203
0,133646,Manufacturer_18,Model_30,13,Description_478850,Responsiblity_6,Running,Department_12,EQ_Class_18,93842055,5/14/2019,5/22/2019,5/8/2019,Location_776,Risk_Name_19,1,None,531,None,194281,161,214,409059,4/1/2019,True,1,30,1,None,87189,99.250.76.162,241.140.182.149,1,6d:98:9a:61:e1:bc,1355,1022
0,632590,Manufacturer_20,Model_15,26,Description_153709,Responsiblity_1,Running,Department_2,EQ_Class_3,67098381,5/24/2019,5/25/2019,5/13/2019,Location_43,Risk_Name_11,1,None,318,None,986449,684,958,342055,4/28/2019,True,1,30,1,None,417191,214.212.107.132,25.202.238.97,1,48:68:cc:87:1c:56,1781,520
0,806076,Manufacturer_14,Model_25,9,Description_749267,Responsiblity_1,Running,Department_18,EQ_Class_22,27874678,5/29/2019,5/15/2019,5/23/2019,Location_572,Risk_Name_7,1,None,272,None,376974,513,87,593015,4/12/2019,True,1,29,1,None,271379,55.140.186.8,27.51.179.202,1,c6:20:e9:4a:76:85,1439,533
0,624516,Manufacturer_4,Model_18,9,Description_607074,Responsiblity_24,Running,Department_2,EQ_Class_4,48789087,5/17/2019,5/16/2019,5/17/2019,Location_1017,Risk_Name_11,1,None,930,None,1015533,578,949,330027,4/6/2019,True,1,19,1,None,141991,255.157.187.77,104.93.80.153,1,c8:99:ba:5d:8c:8e,1262,611
0,920958,Manufacturer_23,Model_21,22,Description_701904,Responsiblity_4,Running,Department_8,EQ_Class_14,65968603,5/29/2019,5/19/2019,5/1/2019,Location_752,Risk_Name_12,1,None,143,None,543035,997,686,698473,4/28/2019,True,1,25,1,None,684092,200.44.200.2,26.11.0.36,1,46:06:ea:18:30:5c,1411,785
0,694176,Manufacturer_28,Model_29,20,Description_1018197,Responsiblity_31,Running,Department_25,EQ_Class_12,27129028,5/27/2019,5/2/2019,5/31/2019,Location_714,Risk_Name_2,1,None,387,None,490248,360,134,806031,4/16/2019,True,1,8,1,None,186980,17.99.155.217,241.168.14.139,1,d6:c4:83:b8:17:e1,1881,912
0,217351,Manufacturer_28,Model_31,21,Description_282640,Responsiblity_1,Running,Department_13,EQ_Class_5,49464606,5/30/2019,5/29/2019,5/1/2019,Location_892,Risk_Name_15,1,None,516,None,1038660,358,476,407926,4/31/2019,True,1,4,1,None,783774,201.93.225.63,54.150.227.47,1,10:06:26:72:7d:e6,1692,462
0,545053,Manufacturer_18,Model_25,8,Description_492004,Responsiblity_16,Running,Department_19,EQ_Class_22,51066928,5/22/2019,5/29/2019,5/30/2019,Location_1019,Risk_Name_20,1,None,141,None,436124,70,870,885344,4/7/2019,True,1,2,1,None,731313,85.244.244.23,5.128.147.160,1,2f:5e:98:29:44:69,2019,831
0,292853,Manufacturer_32,Model_20,15,Description_671505,Responsiblity_13,Running,Department_2,EQ_Class_28,89031493,5/17/2019,5/2/2019,5/22/2019,Location_492,Risk_Name_1,1,None,592,None,642613,415,962,467907,4/17/2019,True,1,20,1,None,30008,26.11.0.36,197.244.5.255,1,47:3f:39:0d:68:d8,1400,260
0,316381,Manufacturer_24,Model_17,18,Description_907865,Responsiblity_5,Running,Department_3,EQ_Class_18,94321674,5/23/2019,5/4/2019,5/5/2019,Location_526,Risk_Name_32,1,None,150,None,409400,809,900,740579,4/27/2019,True,1,13,1,None,552176,193.32.29.101,168.18.108.239,1,72:52:b1:f5:75:67,2011,770
0,1036791,Manufacturer_30,Model_21,18,Description_264639,Responsiblity_29,Running,Department_28,EQ_Class_8,54879094,5/3/2019,5/5/2019,5/12/2019,Location_638,Risk_Name_1,1,None,535,None,268658,235,1015,239345,4/20/2019,True,1,19,1,None,689573,109.37.140.66,107.51.211.76,1,0d:6e:27:d4:df:9d,1085,292
0,100045,Manufacturer_2,Model_24,31,Description_875586,Responsiblity_21,Running,Department_15,EQ_Class_10,89308335,5/28/2019,5/3/2019,5/29/2019,Location_637,Risk_Name_2,1,None,343,None,904059,551,335,744664,4/16/2019,True,1,7,1,None,156837,252.136.202.35,231.119.18.181,1,5e:e2:79:cd:56:20,1097,823
0,228758,Manufacturer_6,Model_10,26,Description_793380,Responsiblity_29,Running,Department_17,EQ_Class_30,29097583,5/13/2019,5/11/2019,5/21/2019,Location_389,Risk_Name_3,1,None,620,None,202841,227,825,905809,4/25/2019,True,1,32,1,None,169312,55.170.66.91,95.48.191.77,1,48:07:e5:e2:d0:09,1142,142
0,434360,Manufacturer_28,Model_25,9,Description_242816,Responsiblity_22,Running,Department_20,EQ_Class_23,25646998,5/20/2019,5/26/2019,5/22/2019,Location_757,Risk_Name_30,1,None,201,None,763971,556,278,400241,4/21/2019,True,1,2,1,None,1046450,136.21.67.75,111.61.222.105,1,be:c6:0a:d3:c9:47,1645,754
0,857022,Manufacturer_12,Model_21,24,Description_760689,Responsiblity_31,Running,Department_10,EQ_Class_8,31082551,5/30/2019,5/1/2019,5/25/2019,Location_23,Risk_Name_30,1,None,31,None,52708,476,626,259848,4/18/2019,True,1,7,1,None,962151,190.165.10.140,8.220.71.224,1,c4:b5:5f:c3:39:43,1380,73
0,201738,Manufacturer_14,Model_16,15,Description_854270,Responsiblity_6,Running,Department_14,EQ_Class_18,46273713,5/11/2019,5/5/2019,5/1/2019,Location_158,Risk_Name_16,1,None,795,None,156576,913,257,493085,4/15/2019,True,1,19,1,None,734217,254.136.78.77,234.185.102.143,1,78:c0:3d:4a:02:28,1238,928
0,468384,Manufacturer_26,Model_20,28,Description_879888,Responsiblity_18,Running,Department_2,EQ_Class_8,52248718,5/15/2019,5/1/2019,5/15/2019,Location_422,Risk_Name_20,1,None,943,None,841144,532,638,378573,4/10/2019,True,1,30,1,None,353330,23.145.115.82,24.29.67.13,1,c2:6e:33:b8:6a:d6,1520,105
0,878575,Manufacturer_6,Model_6,9,Description_903047,Responsiblity_23,Running,Department_16,EQ_Class_8,16811506,5/6/2019,5/25/2019,5/4/2019,Location_899,Risk_Name_18,1,None,53,None,219073,254,919,647694,4/10/2019,True,1,28,1,None,586765,70.198.200.153,110.216.91.9,1,4a:01:ad:65:cb:21,1364,89
0,622386,Manufacturer_17,Model_28,6,Description_918632,Responsiblity_29,Running,Department_21,EQ_Class_18,41317103,5/26/2019,5/15/2019,5/19/2019,Location_635,Risk_Name_17,1,None,480,None,655442,309,1004,416943,4/21/2019,True,1,1,1,None,315404,65.69.77.55,229.194.23.153,1,c5:9c:5e:87:60:17,1353,67
0,943065,Manufacturer_25,Model_21,1,Description_733254,Responsiblity_11,Running,Department_14,EQ_Class_23,81384666,5/4/2019,5/27/2019,5/14/2019,Location_103,Risk_Name_9,1,None,99,None,268359,21,31,548030,4/7/2019,True,1,1,1,None,364119,122.177.117.164,102.6.92.36,1,dd:f2:41:2d:fa:5c,1031,244
0,937481,Manufacturer_5,Model_26,11,Description_494306,Responsiblity_2,Running,Department_14,EQ_Class_24,63150899,5/18/2019,5/4/2019,5/3/2019,Location_516,Risk_Name_26,1,None,141,None,184777,841,297,604221,4/4/2019,True,1,4,1,None,628288,15.64.144.23,55.140.186.8,1,16:69:c8:36:d3:49,1894,609
0,285121,Manufacturer_9,Model_5,15,Description_671691,Responsiblity_9,Running,Department_23,EQ_Class_17,75216016,5/23/2019,5/29/2019,5/11/2019,Location_838,Risk_Name_7,1,None,216,None,737599,30,617,517340,4/10/2019,True,1,32,1,None,516812,105.140.185.67,245.226.171.23,1,1b:e6:54:20:ee:3d,1275,171
0,1022477,Manufacturer_2,Model_20,2,Description_744256,Responsiblity_8,Running,Department_25,EQ_Class_8,19554333,5/30/2019,5/20/2019,5/8/2019,Location_279,Risk_Name_4,1,None,507,None,386551,271,167,644559,4/11/2019,True,1,27,1,None,751907,43.13.164.216,202.160.160.91,1,6c:c5:bc:23:2e:54,1322,288
0,427152,Manufacturer_17,Model_14,4,Description_932796,Responsiblity_23,Running,Department_15,EQ_Class_22,92947913,5/18/2019,5/25/2019,5/27/2019,Location_335,Risk_Name_31,1,None,584,None,16433,513,788,1039141,4/3/2019,True,1,24,1,None,251277,150.163.132.10,85.23.105.43,1,8a:b7:59:e0:54:93,1686,204
0,18842,Manufacturer_16,Model_19,11,Description_955973,Responsiblity_5,Running,Department_29,EQ_Class_29,67480871,5/8/2019,5/3/2019,5/1/2019,Location_138,Risk_Name_30,1,None,489,None,120490,181,956,805101,4/3/2019,True,1,23,1,None,778244,176.43.9.95,124.47.72.6,1,02:eb:61:d8:c7:1d,1861,652
0,438737,Manufacturer_24,Model_12,27,Description_301628,Responsiblity_11,Running,Department_4,EQ_Class_11,63472876,5/19/2019,5/21/2019,5/10/2019,Location_353,Risk_Name_11,1,None,958,None,318979,663,894,660644,4/30/2019,True,1,27,1,None,736499,73.217.226.25,100.239.171.195,1,b6:cb:c0:16:a5:e9,1738,115
0,942397,Manufacturer_21,Model_17,19,Description_127086,Responsiblity_7,Running,Department_26,EQ_Class_3,15415879,5/28/2019,5/15/2019,5/9/2019,Location_22,Risk_Name_23,1,None,151,None,504280,628,135,248501,4/30/2019,True,1,21,1,None,549897,32.86.39.72,105.140.185.67,1,da:c2:b3:fd:4f:20,1906,331
0,891993,Manufacturer_27,Model_11,20,Description_928905,Responsiblity_32,Running,Department_10,EQ_Class_27,20612959,5/13/2019,5/11/2019,5/12/2019,Location_64,Risk_Name_9,1,None,54,None,832863,405,538,144490,4/26/2019,True,1,25,1,None,54729,7.235.175.231,103.18.202.32,1,92:5e:48:cf:a2:f9,1735,192
0,548863,Manufacturer_4,Model_15,15,Description_967353,Responsiblity_6,Running,Department_12,EQ_Class_22,62813615,5/18/2019,5/26/2019,5/18/2019,Location_18,Risk_Name_29,1,None,48,None,751494,927,89,501852,4/5/2019,True,1,24,1,None,985766,5.128.147.160,131.210.108.84,1,fc:c8:6c:51:88:6b,1274,215
0,123222,Manufacturer_1,Model_17,1,Description_609004,Responsiblity_6,Running,Department_20,EQ_Class_10,10358882,5/19/2019,5/5/2019,5/15/2019,Location_258,Risk_Name_1,1,None,70,None,519110,651,581,557830,4/6/2019,True,1,15,1,None,389737,219.21.85.17,85.244.244.23,1,56:75:fc:29:35:f3,1569,363
0,253219,Manufacturer_15,Model_14,16,Description_452571,Responsiblity_19,Running,Department_24,EQ_Class_15,68933264,5/3/2019,5/21/2019,5/29/2019,Location_617,Risk_Name_27,1,None,482,None,760019,484,375,854890,4/2/2019,True,1,24,1,None,618122,237.255.41.235,243.205.249.89,1,1c:cc:cd:21:88:bd,1593,3
0,591495,Manufacturer_30,Model_13,7,Description_971794,Responsiblity_3,Running,Department_3,EQ_Class_11,48177904,5/26/2019,5/23/2019,5/6/2019,Location_414,Risk_Name_20,1,None,448,None,970412,729,587,165756,4/13/2019,True,1,12,1,None,477322,139.81.190.116,25.65.101.150,1,c0:a5:2c:59:8a:1a,1434,360
0,701211,Manufacturer_31,Model_31,26,Description_57438,Responsiblity_7,Running,Department_2,EQ_Class_7,28285323,5/8/2019,5/8/2019,5/24/2019,Location_321,Risk_Name_27,1,None,534,None,313807,143,508,499783,4/6/2019,True,1,30,1,None,289784,99.237.226.183,129.149.48.204,1,a1:db:c4:21:0b:be,1884,442
0,527214,Manufacturer_16,Model_29,21,Description_631445,Responsiblity_31,Running,Department_14,EQ_Class_13,54675766,5/6/2019,5/26/2019,5/14/2019,Location_53,Risk_Name_1,1,None,440,None,502798,655,378,916921,4/11/2019,True,1,29,1,None,76494,232.74.159.35,163.30.113.126,1,e1:3c:d7:13:41:9d,1895,474
0,899133,Manufacturer_11,Model_17,18,Description_132366,Responsiblity_29,Running,Department_10,EQ_Class_26,84039582,5/6/2019,5/1/2019,5/9/2019,Location_534,Risk_Name_12,1,None,854,None,286717,790,935,373806,4/14/2019,True,1,22,1,None,811307,225.3.40.249,255.157.187.77,1,43:41:eb:fe:6e:1a,1879,731
0,396904,Manufacturer_6,Model_31,8,Description_29117,Responsiblity_10,Running,Department_10,EQ_Class_6,7459436,5/31/2019,5/25/2019,5/2/2019,Location_699,Risk_Name_7,1,None,834,None,728307,602,774,293789,4/22/2019,True,1,22,1,None,671119,14.142.61.206,162.54.136.147,1,91:05:8c:60:16:13,1107,545
0,89891,Manufacturer_17,Model_29,24,Description_130594,Responsiblity_12,Running,Department_26,EQ_Class_1,75833096,5/27/2019,5/17/2019,5/17/2019,Location_851,Risk_Name_27,1,None,958,None,735465,1010,629,280741,4/21/2019,True,1,11,1,None,376836,250.168.60.113,140.155.247.203,1,89:ed:c5:18:83:9c,1747,43
0,237727,Manufacturer_29,Model_4,5,Description_334891,Responsiblity_24,Running,Department_24,EQ_Class_13,96816481,5/16/2019,5/12/2019,5/4/2019,Location_274,Risk_Name_24,1,None,406,None,270289,111,240,784481,4/4/2019,True,1,24,1,None,246690,124.95.190.33,150.46.223.0,1,d2:84:de:64:2f:89,1766,699
0,270951,Manufacturer_30,Model_31,14,Description_451640,Responsiblity_31,Running,Department_5,EQ_Class_28,77598354,5/26/2019,5/9/2019,5/22/2019,Location_227,Risk_Name_4,1,None,803,None,467261,443,773,21868,4/15/2019,True,1,30,1,None,318976,232.197.133.168,166.12.151.58,1,92:8c:14:3d:5c:c8,1762,804
0,416734,Manufacturer_13,Model_13,18,Description_645954,Responsiblity_32,Running,Department_27,EQ_Class_22,47896048,5/6/2019,5/15/2019,5/2/2019,Location_767,Risk_Name_26,1,None,818,None,422219,322,171,740258,4/6/2019,True,1,6,1,None,881359,119.244.66.200,4.248.168.177,1,dd:f2:41:2d:fa:5c,1177,415
0,496318,Manufacturer_4,Model_18,20,Description_524954,Responsiblity_27,Running,Department_24,EQ_Class_19,93371155,5/18/2019,5/20/2019,5/13/2019,Location_323,Risk_Name_17,1,None,673,None,478644,568,239,331935,4/28/2019,True,1,25,1,None,635552,221.169.32.132,16.237.240.35,1,57:35:ef:dd:e0:d4,1736,228
0,204054,Manufacturer_18,Model_21,29,Description_131101,Responsiblity_5,Running,Department_19,EQ_Class_15,68735666,5/8/2019,5/4/2019,5/3/2019,Location_661,Risk_Name_32,1,None,112,None,65228,989,311,569016,4/28/2019,True,1,11,1,None,311261,217.206.248.108,103.154.107.8,1,8c:34:48:8d:a9:4f,1243,710
0,928987,Manufacturer_1,Model_30,26,Description_394819,Responsiblity_25,Running,Department_11,EQ_Class_8,40586988,5/22/2019,5/1/2019,5/3/2019,Location_963,Risk_Name_9,1,None,755,None,874429,872,155,657188,4/6/2019,True,1,2,1,None,317224,132.114.98.145,63.43.145.39,1,c7:dd:b2:73:8e:ee,1857,535
